Actual data of,Barishal_load,Mymensingh_load,Chattogram_load,Rangpur_load,Demand_Lag7,Khulna_load,Sylhet_load,Dhaka_load,Demand_Lag1,IsWeekend,Low water level in Kaptai lake,Coal supply Limitation,DayOfWeek,Cumilla_load,Demand_Lag2,Gas/LF limitation,Month,Rajshahi_load,Demand_Rolling7_Mean,Max. Demand at eve. peak (Generation end),Regional_Demand_PCA
2022-06-08,0.0,210.0,180.0,120.0,9338.0,200.0,87.0,380.0,13864.0,0,0.0,85.0,2,170.0,14004.0,2499.0,6,190.0,11751.57142857143,13800.0,2.85826234129568
2022-06-09,0.0,222.0,50.0,130.0,9448.0,260.0,0.0,150.0,13800.0,0,0.0,0.0,3,152.0,13864.0,2696.0,6,160.0,12389.0,13800.0,3.1617553807536383
2022-06-10,0.0,293.0,36.0,0.0,11024.0,0.0,162.0,429.0,13800.0,1,0.0,0.0,4,264.0,13800.0,3521.0,6,0.0,13010.714285714286,13275.0,2.601664080642548
2022-06-11,0.0,42.0,0.0,0.0,14040.0,0.0,0.0,20.0,13275.0,1,0.0,0.0,5,0.0,13800.0,4230.0,6,0.0,13332.285714285714,11233.0,0.0885270223914846
2022-06-12,0.0,0.0,0.0,0.0,10543.0,0.0,0.0,0.0,11233.0,0,184.0,199.0,6,0.0,13275.0,3011.0,6,0.0,12931.285714285714,9981.0,-1.8822935686216673
2022-06-13,0.0,0.0,0.0,0.0,14004.0,0.0,0.0,0.0,9981.0,0,198.0,184.0,0,0.0,11233.0,1960.0,6,0.0,12851.0,12914.0,0.8144504030762283
2022-06-14,0.0,0.0,0.0,0.0,13864.0,0.0,0.0,0.0,12914.0,0,198.0,184.0,1,0.0,9981.0,1847.0,6,0.0,12695.285714285714,13200.0,1.6506412023426988
2022-06-15,0.0,0.0,0.0,0.0,13800.0,0.0,0.0,0.0,13200.0,0,198.0,184.0,2,0.0,12914.0,1427.0,6,0.0,12600.42857142857,13264.0,2.2515904698576588
2022-06-16,0.0,0.0,0.0,0.0,13800.0,0.0,0.0,0.0,13264.0,0,164.0,184.0,3,0.0,13200.0,1697.0,6,0.0,12523.857142857143,12989.0,1.7283467577888723
2022-06-17,0.0,0.0,0.0,0.0,13275.0,0.0,0.0,0.0,12989.0,1,164.0,184.0,4,0.0,13264.0,1409.0,6,0.0,12408.0,9530.0,-1.6415541903522277
2022-06-18,0.0,0.0,0.0,0.0,11233.0,0.0,0.0,0.0,9530.0,1,131.0,184.0,5,0.0,12989.0,1380.0,6,0.0,11873.0,11850.0,-0.06945961766845021
2022-06-19,0.0,0.0,0.0,0.0,9981.0,0.0,0.0,0.0,11850.0,0,130.0,184.0,6,0.0,9530.0,1269.0,6,0.0,11961.142857142857,12133.0,-0.4105656622824381
2022-06-20,0.0,0.0,0.0,0.0,12914.0,0.0,0.0,0.0,12133.0,0,126.0,184.0,0,0.0,11850.0,949.0,6,0.0,12268.57142857143,12439.0,0.967225375345174
2022-06-21,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,12439.0,0,113.0,184.0,1,0.0,12133.0,826.0,6,0.0,12200.714285714286,13023.0,1.5815280202397461
2022-06-22,0.0,0.0,0.0,0.0,13264.0,0.0,0.0,0.0,13023.0,0,106.0,184.0,2,0.0,12439.0,948.0,6,0.0,12175.42857142857,13082.0,1.8478382573408907
2022-06-23,0.0,0.0,0.0,0.0,12989.0,0.0,0.0,0.0,13082.0,0,149.0,184.0,3,0.0,13023.0,898.0,6,0.0,12149.42857142857,13194.0,2.0705331617313734
2022-06-24,0.0,0.0,0.0,0.0,9530.0,0.0,0.0,0.0,13194.0,1,104.0,184.0,4,0.0,13082.0,733.0,6,0.0,12178.714285714286,12570.0,1.5408790579866158
2022-06-25,0.0,0.0,0.0,0.0,11850.0,0.0,0.0,0.0,12570.0,1,0.0,184.0,5,0.0,13194.0,673.0,6,0.0,12613.0,13319.0,2.346379086041935
2022-06-26,0.0,0.0,0.0,0.0,12133.0,0.0,0.0,0.0,13319.0,0,0.0,184.0,6,0.0,12570.0,1137.0,6,0.0,12822.857142857143,13696.0,2.858779248376266
2022-06-27,0.0,0.0,0.0,0.0,12439.0,0.0,0.0,0.0,13696.0,0,0.0,184.0,0,0.0,13319.0,1407.0,6,0.0,13046.142857142857,13523.0,2.6208203202181974
2022-06-28,0.0,0.0,0.0,0.0,13023.0,0.0,0.0,0.0,13523.0,0,0.0,184.0,1,0.0,13696.0,1664.0,6,0.0,13201.0,13332.0,2.381261540946551
2022-06-29,0.0,0.0,0.0,0.0,13082.0,0.0,0.0,0.0,13332.0,0,0.0,184.0,2,0.0,13523.0,1565.0,6,0.0,13245.142857142857,13485.0,2.51658364122264
2022-06-30,0.0,0.0,0.0,0.0,13194.0,0.0,0.0,0.0,13485.0,0,0.0,184.0,3,0.0,13332.0,1828.0,6,0.0,13302.714285714286,13126.0,2.2899368943833815
2022-07-01,0.0,0.0,0.0,0.0,12570.0,0.0,0.0,0.0,13126.0,1,152.0,160.0,4,0.0,13485.0,3790.0,7,0.0,13293.0,8218.0,-3.0549297382892497
2022-07-02,0.0,0.0,0.0,0.0,13319.0,0.0,0.0,0.0,8218.0,1,184.0,159.0,5,0.0,13126.0,4562.0,7,0.0,12671.285714285714,9478.0,-2.325188756397112
2022-07-03,0.0,0.0,0.0,0.0,13696.0,0.0,0.0,0.0,9478.0,0,184.0,159.0,6,0.0,8218.0,2673.0,7,0.0,12122.57142857143,11424.0,-0.8987787123920193
2022-07-04,0.0,130.0,0.0,20.0,13523.0,60.0,0.0,20.0,11424.0,0,128.0,0.0,0,20.0,9478.0,3882.0,7,100.0,11798.0,14351.0,2.656009135837866
2022-07-05,0.0,0.0,0.0,0.0,13332.0,0.0,0.0,0.0,14351.0,0,197.0,85.0,1,0.0,11424.0,1861.0,7,0.0,11916.285714285714,11937.0,1.7420729590662196
2022-07-06,0.0,0.0,0.0,0.0,13485.0,0.0,0.0,0.0,11937.0,0,195.0,184.0,2,0.0,14351.0,2734.0,7,0.0,11717.0,13555.0,2.7558229188689736
2022-07-07,0.0,0.0,0.0,0.0,13126.0,0.0,0.0,0.0,13555.0,0,0.0,85.0,3,0.0,11937.0,2601.0,7,0.0,11727.0,13619.0,3.0819858447145583
2022-07-08,0.0,180.0,50.0,37.0,8218.0,160.0,80.0,170.0,13619.0,1,0.0,85.0,4,100.0,13555.0,2653.0,7,120.0,11797.42857142857,14200.0,3.003783982358584
2022-07-09,0.0,227.0,0.0,80.0,9478.0,0.0,45.0,160.0,14200.0,1,0.0,0.0,5,25.0,13619.0,2455.0,7,80.0,12652.0,14300.0,3.8384265863991494
2022-07-10,0.0,246.0,88.0,10.0,11424.0,50.0,110.0,207.0,14300.0,0,0.0,0.0,6,253.0,14200.0,3617.0,7,0.0,13340.857142857143,12950.0,2.7394132551194814
2022-07-11,0.0,0.0,0.0,0.0,14351.0,0.0,0.0,0.0,12950.0,0,0.0,0.0,0,0.0,14300.0,4466.0,7,0.0,13558.857142857143,11227.0,0.25484459140583166
2022-07-12,0.0,0.0,0.0,0.0,11937.0,0.0,0.0,0.0,11227.0,0,184.0,199.0,1,0.0,12950.0,2469.0,7,0.0,13112.57142857143,10076.0,-1.6744504574027204
2022-07-13,0.0,0.0,0.0,0.0,13555.0,0.0,0.0,0.0,10076.0,0,0.0,85.0,2,0.0,11227.0,1257.0,7,0.0,12846.714285714286,12068.0,1.6086521443080983
2022-07-14,0.0,0.0,0.0,0.0,13619.0,0.0,0.0,0.0,12068.0,0,0.0,85.0,3,0.0,10076.0,1180.0,7,0.0,12634.285714285714,12300.0,2.050402834556648
2022-07-15,0.0,0.0,0.0,0.0,14200.0,0.0,0.0,0.0,12300.0,1,0.0,85.0,4,0.0,12068.0,1292.0,7,0.0,12445.857142857143,12626.0,2.757464223188957
2022-07-16,0.0,0.0,0.0,0.0,14300.0,0.0,0.0,0.0,12626.0,1,0.0,85.0,5,0.0,12300.0,1575.0,7,0.0,12221.0,13538.0,3.383138614321864
2022-07-17,0.0,0.0,0.0,0.0,12950.0,0.0,0.0,0.0,13538.0,0,0.0,85.0,6,0.0,12626.0,1790.0,7,0.0,12112.142857142857,13765.0,3.217858417457967
2022-07-18,0.0,293.0,100.0,184.0,11227.0,0.0,20.0,98.0,13765.0,0,0.0,85.0,0,90.0,13538.0,3134.0,7,0.0,12228.57142857143,14006.0,3.51292219523987
2022-07-19,0.0,220.0,245.0,180.0,10076.0,330.0,91.0,763.0,14006.0,0,0.0,85.0,1,253.0,13765.0,3409.0,7,303.0,12625.57142857143,14124.0,3.319006097826559
2022-07-20,0.0,220.0,0.0,185.0,12068.0,150.0,75.0,200.0,14124.0,0,0.0,85.0,2,160.0,14006.0,3632.0,7,180.0,13203.857142857143,13664.0,3.3711466840144455
2022-07-21,0.0,220.0,140.0,200.0,12300.0,200.0,58.0,380.0,13664.0,0,0.0,85.0,3,164.0,14124.0,3728.0,7,196.0,13431.857142857143,13797.0,3.4594607014371177
2022-07-22,0.0,120.0,0.0,60.0,12626.0,0.0,0.0,72.0,13797.0,1,0.0,85.0,4,70.0,13664.0,3402.0,7,90.0,13645.714285714286,13206.0,3.088521669873089
2022-07-23,0.0,270.0,83.0,160.0,13538.0,280.0,90.0,400.0,13206.0,1,0.0,85.0,5,240.0,13797.0,3636.0,7,260.0,13728.57142857143,13914.0,3.611130055145793
2022-07-24,0.0,87.0,91.0,68.0,13765.0,126.0,34.0,217.0,13914.0,0,0.0,85.0,6,99.0,13206.0,3088.0,7,120.0,13782.285714285714,12579.0,1.642275324624873
2022-07-25,0.0,249.0,0.0,182.0,14006.0,225.0,61.0,403.0,12579.0,0,0.0,85.0,0,200.0,13914.0,3107.0,7,257.0,13612.857142857143,13266.0,2.7886448446912047
2022-07-26,0.0,142.0,145.0,150.0,14124.0,206.0,53.0,276.0,13266.0,0,0.0,85.0,1,185.0,12579.0,4042.0,7,220.0,13507.142857142857,13421.0,2.9088356501388746
2022-07-27,0.0,190.0,61.0,140.0,13664.0,220.0,0.0,145.0,13421.0,0,0.0,85.0,2,166.0,13266.0,2817.0,7,210.0,13406.714285714286,13500.0,3.487609871453357
2022-07-28,0.0,163.0,0.0,80.0,13797.0,176.0,44.0,143.0,13500.0,0,0.0,85.0,3,150.0,13421.0,2751.0,7,180.0,13383.285714285714,13500.0,3.219856456343089
2022-07-29,0.0,57.0,0.0,18.0,13206.0,18.0,0.0,0.0,13500.0,1,0.0,85.0,4,15.0,13500.0,2600.0,7,20.0,13340.857142857143,13500.0,3.014617078165024
2022-07-30,0.0,167.0,36.0,77.0,13914.0,145.0,0.0,267.0,13500.0,1,0.0,85.0,5,152.0,13500.0,2580.0,7,137.0,13382.857142857143,13500.0,3.5363716928150435
2022-07-31,0.0,249.0,0.0,100.0,12579.0,200.0,18.0,210.0,13500.0,0,0.0,85.0,6,210.0,13500.0,2778.0,7,100.0,13323.714285714286,13800.0,3.356416975336309
2022-08-01,0.0,0.0,0.0,0.0,13266.0,0.0,0.0,0.0,13800.0,0,157.0,160.0,0,0.0,13500.0,3890.0,8,0.0,13498.142857142857,9513.0,-1.606120958345262
2022-08-02,0.0,0.0,0.0,0.0,13421.0,0.0,0.0,0.0,9513.0,0,195.0,160.0,1,0.0,13800.0,4705.0,8,0.0,12962.0,9671.0,-2.0477863883399405
2022-08-03,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,9671.0,0,184.0,159.0,2,0.0,9513.0,2672.0,8,0.0,12426.285714285714,11802.0,-0.14102360227301508
2022-08-04,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,11802.0,0,163.0,0.0,3,0.0,9671.0,3525.0,8,0.0,12183.714285714286,13442.0,2.2886005839709855
2022-08-05,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,13442.0,1,198.0,85.0,4,0.0,11802.0,2081.0,8,0.0,12175.42857142857,12734.0,2.665900876828837
2022-08-06,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,12734.0,1,195.0,184.0,5,0.0,13442.0,2310.0,8,0.0,12066.0,13985.0,3.0036191464179716
2022-08-07,0.0,0.0,0.0,0.0,13800.0,0.0,0.0,0.0,13985.0,0,0.0,85.0,6,0.0,12734.0,2422.0,8,0.0,12135.285714285714,12785.0,2.6881174474501615
2022-08-08,0.0,141.0,0.0,117.0,9513.0,128.0,0.0,223.0,12785.0,0,0.0,15.0,0,100.0,13985.0,2659.0,8,147.0,11990.285714285714,13900.0,3.075389962224575
2022-08-09,0.0,265.0,0.0,133.0,9671.0,19.0,128.0,207.0,13900.0,0,0.0,0.0,1,135.0,12785.0,2742.0,8,111.0,12617.0,14370.0,3.9195976800209067
2022-08-10,0.0,355.0,278.0,0.0,11802.0,0.0,167.0,600.0,14370.0,0,0.0,0.0,2,41.0,13900.0,4004.0,8,18.0,13288.285714285714,13872.0,3.4381612573919096
2022-08-11,0.0,0.0,0.0,0.0,13442.0,0.0,0.0,0.0,13872.0,0,0.0,0.0,3,0.0,14370.0,4247.0,8,0.0,13584.0,11169.0,-0.01808145048861429
2022-08-12,0.0,0.0,0.0,0.0,12734.0,0.0,0.0,0.0,11169.0,1,184.0,199.0,4,0.0,13872.0,2294.0,8,0.0,13259.285714285714,10035.0,-1.6351335881014104
2022-08-13,0.0,255.0,0.0,58.0,13985.0,0.0,45.0,0.0,10035.0,1,0.0,0.0,5,0.0,11169.0,2980.0,8,0.0,12873.714285714286,13200.0,2.214697992910304
2022-08-14,0.0,187.0,0.0,0.0,12785.0,0.0,0.0,60.0,13200.0,0,0.0,0.0,6,0.0,10035.0,3094.0,8,0.0,12761.57142857143,12750.0,1.8472439790523163
2022-08-15,0.0,54.0,0.0,0.0,13900.0,0.0,0.0,0.0,12750.0,0,0.0,0.0,0,0.0,13200.0,2388.0,8,0.0,12756.57142857143,13110.0,2.792663251251363
2022-08-16,0.0,180.0,0.0,50.0,14370.0,170.0,0.0,0.0,13110.0,0,0.0,0.0,1,50.0,12750.0,3071.0,8,79.0,12643.714285714286,14100.0,3.3721162486112584
2022-08-17,0.0,170.0,0.0,75.0,13872.0,165.0,55.0,0.0,14100.0,0,0.0,0.0,2,105.0,13110.0,3056.0,8,155.0,12605.142857142857,14200.0,3.814191956206114
2022-08-18,0.0,89.0,0.0,42.0,11169.0,36.0,36.0,118.0,14200.0,0,0.0,0.0,3,60.0,14100.0,3072.0,8,82.0,12652.0,13450.0,2.4539296470553102
2022-08-19,0.0,106.0,0.0,0.0,10035.0,0.0,0.0,0.0,13450.0,1,0.0,0.0,4,0.0,14200.0,2881.0,8,0.0,12977.857142857143,12759.0,1.8200867611259526
2022-08-20,0.0,300.0,0.0,0.0,13200.0,0.0,0.0,60.0,12759.0,1,0.0,0.0,5,71.0,13450.0,3012.0,8,0.0,13367.0,13950.0,3.321834281711043
2022-08-21,0.0,220.0,0.0,50.0,12750.0,137.0,40.0,70.0,13950.0,0,0.0,0.0,6,70.0,12759.0,3019.0,8,70.0,13474.142857142857,14100.0,3.574450690587919
2022-08-22,0.0,250.0,0.0,90.0,13110.0,174.0,0.0,130.0,14100.0,0,0.0,0.0,0,180.0,13950.0,2924.0,8,170.0,13667.0,14450.0,4.369662912282633
2022-08-23,0.0,366.0,0.0,0.0,14100.0,0.0,0.0,85.0,14450.0,0,0.0,0.0,1,60.0,14100.0,2480.0,8,0.0,13858.42857142857,14200.0,4.024404083985648
2022-08-24,0.0,320.0,0.0,0.0,14200.0,0.0,79.0,150.0,14200.0,0,0.0,0.0,2,30.0,14450.0,2826.0,8,0.0,13872.714285714286,14100.0,4.13926587035658
2022-08-25,0.0,232.0,0.0,35.0,13450.0,0.0,73.0,131.0,14100.0,0,0.0,0.0,3,60.0,14200.0,2410.0,8,0.0,13858.42857142857,14561.0,4.659140398428589
2022-08-26,0.0,222.0,0.0,21.0,12759.0,0.0,0.0,46.0,14561.0,1,0.0,0.0,4,20.0,14100.0,2344.0,8,0.0,14017.142857142857,14112.0,4.5020293405381775
2022-08-27,0.0,272.0,0.0,0.0,13950.0,0.0,0.0,146.0,14112.0,1,0.0,0.0,5,0.0,14561.0,2341.0,8,0.0,14210.42857142857,13915.0,3.8183699981235755
2022-08-28,0.0,162.0,0.0,18.0,14100.0,109.0,0.0,98.0,13915.0,0,0.0,0.0,6,70.0,14112.0,2575.0,8,108.0,14205.42857142857,14150.0,4.0373266085435775
2022-08-29,0.0,175.0,0.0,66.0,14450.0,120.0,50.0,177.0,14150.0,0,0.0,0.0,0,130.0,13915.0,3160.0,8,90.0,14212.57142857143,14300.0,4.125642063324942
2022-08-30,0.0,225.0,43.0,90.0,14200.0,120.0,90.0,397.0,14300.0,0,0.0,0.0,1,180.0,14150.0,2969.0,8,110.0,14191.142857142857,14700.0,4.679827376125903
2022-08-31,0.0,206.0,0.0,0.0,14100.0,296.0,58.0,327.0,14700.0,0,0.0,0.0,2,186.0,14300.0,2866.0,8,0.0,14262.57142857143,14745.0,4.701557968338806
2022-09-01,0.0,0.0,0.0,0.0,14561.0,0.0,0.0,0.0,14745.0,0,148.0,160.0,3,0.0,14700.0,3827.0,9,0.0,14354.714285714286,9537.0,-1.073638220852962
2022-09-02,0.0,0.0,0.0,0.0,14112.0,0.0,0.0,0.0,9537.0,1,184.0,159.0,4,0.0,14745.0,4484.0,9,0.0,13637.0,9748.0,-1.8209768940088553
2022-09-03,0.0,0.0,0.0,0.0,13915.0,0.0,0.0,0.0,9748.0,1,184.0,159.0,5,0.0,9537.0,2866.0,9,0.0,13013.57142857143,11895.0,-0.1260929786536533
2022-09-04,0.0,0.0,0.0,0.0,14150.0,0.0,0.0,0.0,11895.0,0,161.0,0.0,6,0.0,9748.0,3445.0,9,0.0,12725.0,13906.0,2.5271609430324906
2022-09-05,0.0,0.0,0.0,0.0,14300.0,0.0,0.0,0.0,13906.0,0,200.0,85.0,0,0.0,11895.0,2780.0,9,0.0,12690.142857142857,11820.0,1.205777950773994
2022-09-06,0.0,0.0,0.0,0.0,14700.0,0.0,0.0,0.0,11820.0,0,198.0,184.0,1,0.0,13906.0,2363.0,9,0.0,12335.857142857143,12051.0,1.0307517380028552
2022-09-07,0.0,0.0,0.0,0.0,14745.0,0.0,0.0,0.0,12051.0,0,0.0,85.0,2,0.0,11820.0,1879.0,9,0.0,11957.42857142857,11760.0,1.475910579871146
2022-09-08,0.0,140.0,0.0,55.0,9537.0,70.0,0.0,109.0,11760.0,0,0.0,0.0,3,90.0,12051.0,3026.0,9,75.0,11531.0,13400.0,2.069998334231238
2022-09-09,0.0,211.0,0.0,0.0,9748.0,0.0,0.0,0.0,13400.0,1,0.0,0.0,4,0.0,11760.0,2288.0,9,0.0,12082.857142857143,13141.0,1.8382722537147065
2022-09-10,0.0,262.0,0.0,0.0,11895.0,0.0,111.0,356.0,13141.0,1,0.0,0.0,5,256.0,13400.0,3704.0,9,0.0,12567.57142857143,13452.0,2.687681312581315
2022-09-11,0.0,0.0,0.0,0.0,13906.0,0.0,0.0,0.0,13452.0,0,0.0,0.0,6,0.0,13141.0,4355.0,9,0.0,12790.0,11069.0,-0.3120998699556481
2022-09-12,0.0,0.0,0.0,0.0,11820.0,0.0,0.0,0.0,11069.0,0,184.0,199.0,0,0.0,13452.0,2201.0,9,0.0,12384.714285714286,8874.0,-3.0201912840942953
2022-09-13,0.0,0.0,0.0,0.0,12051.0,0.0,0.0,0.0,8874.0,0,0.0,0.0,1,0.0,11069.0,2348.0,9,0.0,11963.857142857143,11790.0,-0.1611324590375125
2022-09-14,0.0,35.0,0.0,0.0,11760.0,0.0,0.0,20.0,11790.0,0,0.0,0.0,2,0.0,8874.0,2344.0,9,0.0,11926.57142857143,11975.0,0.1789289486274286
2022-09-15,0.0,0.0,0.0,0.0,13400.0,0.0,0.0,0.0,11975.0,0,0.0,0.0,3,0.0,11790.0,2904.0,9,0.0,11957.285714285714,12683.0,1.288998080607079
2022-09-16,0.0,38.0,0.0,10.0,13141.0,0.0,0.0,0.0,12683.0,1,0.0,0.0,4,4.0,11975.0,2964.0,9,0.0,11854.857142857143,12558.0,1.5333333949900065
2022-09-17,0.0,152.0,0.0,0.0,13452.0,0.0,0.0,40.0,12558.0,1,0.0,0.0,5,27.0,12683.0,2893.0,9,0.0,11771.57142857143,13669.0,2.8850139170602
2022-09-18,0.0,176.0,0.0,54.0,11069.0,56.0,10.0,0.0,13669.0,0,0.0,0.0,6,25.0,12558.0,3095.0,9,105.0,11802.57142857143,13960.0,3.158324909666864
2022-09-19,0.0,213.0,0.0,0.0,8874.0,0.0,95.0,29.0,13960.0,0,0.0,0.0,0,51.0,13669.0,2805.0,9,0.0,12215.57142857143,13964.0,3.2769990561072118
2022-09-20,0.0,222.0,0.0,0.0,11790.0,0.0,83.0,75.0,13964.0,0,0.0,0.0,1,40.0,13960.0,3198.0,9,0.0,12942.714285714286,14031.0,3.78201471744861
2022-09-21,0.0,171.0,0.0,50.0,11975.0,0.0,20.0,100.0,14031.0,0,0.0,0.0,2,38.0,13964.0,3572.0,9,0.0,13262.857142857143,13832.0,3.53144882010951
2022-09-22,0.0,147.0,0.0,124.0,12683.0,199.0,112.0,163.0,13832.0,0,0.0,0.0,3,122.0,14031.0,3639.0,9,143.0,13528.142857142857,14234.0,4.053483234035793
2022-09-23,0.0,133.0,0.0,0.0,12558.0,0.0,0.0,0.0,14234.0,1,0.0,0.0,4,10.0,13832.0,3302.0,9,0.0,13749.714285714286,13487.0,3.366526952532352
2022-09-24,0.0,142.0,0.0,108.0,13669.0,177.0,0.0,142.0,13487.0,1,0.0,0.0,5,0.0,14234.0,3376.0,9,134.0,13882.42857142857,13651.0,3.441982000270502
2022-09-25,0.0,119.0,0.0,78.0,13960.0,168.0,0.0,108.0,13651.0,0,0.0,0.0,6,115.0,13487.0,3328.0,9,92.0,13879.857142857143,13649.0,3.5429373387841028
2022-09-26,0.0,93.0,34.0,110.0,13964.0,174.0,100.0,360.0,13649.0,0,0.0,0.0,0,170.0,13651.0,3586.0,9,130.0,13835.42857142857,14200.0,4.0237010915511995
2022-09-27,0.0,208.0,0.0,148.0,14031.0,247.0,107.0,209.0,14200.0,0,0.0,0.0,1,170.0,13649.0,3524.0,9,158.0,13869.142857142857,14200.0,4.132229484352462
2022-09-28,0.0,177.0,190.0,169.0,13832.0,230.0,118.0,345.0,14200.0,0,0.0,0.0,2,98.0,14200.0,3463.0,9,144.0,13893.285714285714,14500.0,4.360434843285208
2022-09-29,0.0,231.0,41.0,154.0,14234.0,192.0,159.0,192.0,14500.0,0,0.0,0.0,3,200.0,14200.0,3110.0,9,164.0,13988.714285714286,14429.0,4.567163322699659
2022-09-30,0.0,178.0,0.0,87.0,13487.0,223.0,79.0,93.0,14429.0,1,0.0,0.0,4,40.0,14500.0,3364.0,9,140.0,14016.57142857143,13921.0,3.9673485770023182
2022-10-01,0.0,0.0,0.0,0.0,13651.0,0.0,0.0,0.0,13921.0,1,144.0,159.0,5,0.0,14429.0,3790.0,10,0.0,14078.57142857143,9612.0,-1.145698588658494
2022-10-02,0.0,0.0,0.0,0.0,13649.0,0.0,0.0,0.0,9612.0,0,184.0,159.0,6,0.0,13921.0,4301.0,10,0.0,13501.57142857143,9596.0,-2.2987880574171258
2022-10-03,0.0,0.0,0.0,0.0,14200.0,0.0,0.0,0.0,9596.0,0,184.0,159.0,0,0.0,9612.0,2997.0,10,0.0,12922.57142857143,11722.0,-0.25265704845181713
2022-10-04,0.0,0.0,0.0,0.0,14200.0,0.0,0.0,0.0,11722.0,0,161.0,0.0,1,0.0,9596.0,3353.0,10,0.0,12568.57142857143,12853.0,1.3393123310185535
2022-10-05,0.0,0.0,0.0,0.0,14500.0,0.0,0.0,0.0,12853.0,0,200.0,85.0,2,0.0,11722.0,2536.0,10,0.0,12376.142857142857,11472.0,0.8155237718023189
2022-10-06,0.0,0.0,0.0,0.0,14429.0,0.0,0.0,0.0,11472.0,0,198.0,184.0,3,0.0,12853.0,2055.0,10,0.0,11943.57142857143,12700.0,1.9022603525021968
2022-10-07,0.0,0.0,0.0,0.0,13921.0,0.0,0.0,0.0,12700.0,1,0.0,85.0,4,0.0,11472.0,2014.0,10,0.0,11696.57142857143,12102.0,1.8950258579743078
2022-10-08,0.0,290.0,0.0,66.0,9612.0,160.0,22.0,231.0,12102.0,1,0.0,0.0,5,230.0,12700.0,3013.0,10,202.0,11436.714285714286,13700.0,2.151720754934133
2022-10-09,0.0,145.0,0.0,0.0,9596.0,0.0,0.0,76.0,13700.0,0,0.0,0.0,6,0.0,12102.0,2460.0,10,0.0,12020.714285714286,13560.0,2.2611707473942357
2022-10-10,0.0,209.0,0.0,69.0,11722.0,0.0,50.0,382.0,13560.0,0,0.0,0.0,0,232.0,13700.0,4098.0,10,0.0,12587.0,13923.0,3.2067432690491517
2022-10-11,0.0,0.0,0.0,0.0,12853.0,0.0,0.0,0.0,13923.0,0,0.0,0.0,1,0.0,13560.0,4306.0,10,0.0,12901.42857142857,10950.0,-0.5387637678535134
2022-10-12,0.0,0.0,0.0,0.0,11472.0,0.0,0.0,0.0,10950.0,0,184.0,199.0,2,0.0,13923.0,2330.0,10,0.0,12629.57142857143,9822.0,-2.025620297390413
2022-10-13,0.0,80.0,0.0,0.0,12700.0,0.0,0.0,0.0,9822.0,0,0.0,0.0,3,20.0,10950.0,2903.0,10,0.0,12393.857142857143,12856.0,1.3359955328634745
2022-10-14,0.0,169.0,0.0,0.0,12102.0,0.0,9.0,7.0,12856.0,1,0.0,0.0,4,30.0,9822.0,2842.0,10,0.0,12416.142857142857,12596.0,1.1779602620174172
2022-10-15,0.0,211.0,0.0,51.0,13700.0,0.0,102.0,374.0,12596.0,1,0.0,0.0,5,189.0,12856.0,3129.0,10,0.0,12486.714285714286,13354.0,2.1759084941945757
2022-10-16,0.0,160.0,0.0,22.0,13560.0,0.0,104.0,344.0,13354.0,0,0.0,0.0,6,170.0,12596.0,3186.0,10,0.0,12437.285714285714,13177.0,2.340927894164704
2022-10-17,0.0,161.0,151.0,74.0,13923.0,0.0,76.0,368.0,13177.0,0,0.0,0.0,0,188.0,13354.0,3048.0,10,95.0,12382.57142857143,13593.0,2.7852131278063053
2022-10-18,0.0,260.0,216.0,114.0,10950.0,0.0,125.0,208.0,13593.0,0,0.0,0.0,1,210.0,13177.0,2885.0,10,162.0,12335.42857142857,13660.0,2.7159372978373413
2022-10-19,0.0,131.0,107.0,0.0,9822.0,0.0,78.0,145.0,13660.0,0,0.0,0.0,2,189.0,13593.0,2822.0,10,0.0,12722.57142857143,13019.0,2.060652373716476
2022-10-20,0.0,170.0,0.0,0.0,12856.0,0.0,104.0,330.0,13019.0,0,0.0,0.0,3,192.0,13660.0,2914.0,10,0.0,13179.285714285714,13150.0,2.355852179547783
2022-10-21,0.0,116.0,0.0,0.0,12596.0,0.0,0.0,10.0,13150.0,1,0.0,0.0,4,80.0,13019.0,2804.0,10,0.0,13221.285714285714,12500.0,1.6458230503116689
2022-10-22,0.0,200.0,0.0,0.0,13354.0,0.0,103.0,160.0,12500.0,1,0.0,0.0,5,121.0,13150.0,2917.0,10,0.0,13207.57142857143,12952.0,1.9338460039458891
2022-10-23,0.0,222.0,193.0,48.0,13177.0,110.0,23.0,168.0,12952.0,0,0.0,0.0,6,129.0,12500.0,3203.0,10,140.0,13150.142857142857,13060.0,1.8835439388026298
2022-10-24,0.0,0.0,0.0,0.0,13593.0,0.0,0.0,0.0,13060.0,0,0.0,0.0,0,0.0,12952.0,806.0,10,0.0,13133.42857142857,5652.0,-7.149680681993628
2022-10-25,0.0,0.0,0.0,0.0,13660.0,0.0,0.0,0.0,5652.0,0,0.0,0.0,1,0.0,13060.0,3109.0,10,0.0,11999.0,9032.0,-3.8130172767609807
